Time,AccX_f,AccY_f,AccZ_f,GyroX_f,GyroY_f,GyroZ_f,AccX_f_z,AccY_f_z,AccZ_f_z,GyroX_f_z,GyroY_f_z,GyroZ_f_z
0,0.947060930977259,-0.191698671782769,0.311335941647409,-13.6298375768317,0.863948399375301,-5.256023014095,-0.844439493361744,-0.286075504217417,0.896824441834993,-0.992485688789764,-0.0370181386187242,-0.43563177631374
0.032258064516129,0.945456413100542,-0.190992648077425,0.310923158767845,-13.3150800285644,1.02780915709269,-5.15964487862796,-0.863846403415669,-0.283464989783768,0.894091178079987,-0.974128764323483,-0.0142926748193431,-0.42781084719461
0.0645161290322581,0.943848244395573,-0.190285025763054,0.31050943514866,-12.9996108128984,1.19204134192118,-5.06304908734351,-0.883297470843305,-0.280848564511847,0.89135168516763,-0.955730334817038,0.00848430133409403,-0.419972255659497
0.0967741935483871,0.94224100389984,-0.18957780996179,0.310095950694856,-12.6843225777921,1.35617907971597,-4.96650864942222,-0.902737311426158,-0.278233642317408,0.888613775901542,-0.937342460248775,0.0312481788501563,-0.412138155959878
0.129032258064516,0.940634974167238,-0.188871113470153,0.309682780329687,-12.3692641089266,1.52019559315709,-4.87003812714191,-0.922162507627966,-0.27562064026427,0.885877946390028,-0.918967985840573,0.053995244045201,-0.404309729800941
0.161290322580645,0.939027657255499,-0.188163872566401,0.309269274567172,-12.0539657921813,1.68433959907887,-4.77349487986579,-0.941603272475096,-0.273005625253674,0.883139896027179,-0.90057952330266,0.0767599908730802,-0.396475402126742
0.193548387096774,0.937420573397616,-0.18745673225877,0.308855829138768,-11.7387120683614,1.84846015645129,-4.67696522329061,-0.961041218497153,-0.270390982196064,0.880402245169849,-0.882193661461593,0.0995214856766976,-0.388642177315845
0.225806451612903,0.935814073218393,-0.18674980642757,0.308442542068217,-11.4235484491786,2.01252873857594,-4.58046177659122,-0.980472104828931,-0.267777132162562,0.877665642887451,-0.863813054598608,0.122275772155222,-0.380811079393788
0.258064516129032,0.934206971542996,-0.186042676752093,0.308029088480236,-11.1083018703946,2.17664778656284,-4.48393490953816,-0.999910266356777,-0.265162528417218,0.874927938001049,-0.845427609462034,0.145037057625705,-0.372978080948079
0.290322580645161,0.932599899694096,-0.185335565274848,0.307615641583291,-10.7930640639809,2.34076287439442,-4.38741089404596,-1.01934806712819,-0.262547991959625,0.872190277419697,-0.82704267593746,0.167797793871544,-0.365145313901901
