Time,AccX_f,AccY_f,AccZ_f,GyroX_f,GyroY_f,GyroZ_f,AccX_f_z,AccY_f_z,AccZ_f_z,GyroX_f_z,GyroY_f_z,GyroZ_f_z
0,0.946580758890474,-0.179994361910205,0.308837757626683,-1.0179680580872,1.51754885465801,-10.73940055975,-0.850247254455505,-0.242798954680967,0.880282583693015,-0.256950870296495,0.0536281740963911,-0.880598955956494
0.032258064516129,0.946970076638088,-0.179629021527448,0.308664489477362,-1.10659184394525,1.57269863268506,-10.5142302660722,-0.845538391674992,-0.241448112867635,0.879135279442083,-0.262119483890888,0.0612767673383387,-0.862326752431764
0.0645161290322581,0.947360265000299,-0.179262853985678,0.308490830632589,-1.19541694404992,1.62797310395595,-10.2885508750562,-0.840818998666413,-0.24009421264348,0.877985388180469,-0.267299838301154,0.0689426539935377,-0.844013236485109
0.0967741935483871,0.947750231870831,-0.178896896784112,0.308317271153545,-1.28419085767638,1.68321586509947,-10.0630009501753,-0.836102284636458,-0.23874109014978,0.876836154874307,-0.272477207473038,0.0766041428456163,-0.825710226504989
0.129032258064516,0.948139931085041,-0.178531208202124,0.308143836329785,-1.37289847160227,1.73841836897422,-9.8376153722211,-0.831388807954145,-0.237388960873845,0.875687746979726,-0.277650709990724,0.0842600485115993,-0.807420553010976
0.161290322580645,0.948529899949354,-0.178165238076665,0.307970272458225,-1.46167624138429,1.79366289602325,-9.61205824938418,-0.826672069809078,-0.236035790594202,0.874538484588286,-0.282828304056838,0.0919217822729673,-0.789116958928419
0.193548387096774,0.948919816058048,-0.177799319990592,0.307796732869019,-1.5504412222923,1.84889960988283,-9.3865330241135,-0.821955969751979,-0.234682812729583,0.873389382983742,-0.288005152265083,0.0995824324414331,-0.770815953281542
0.225806451612903,0.949309672782913,-0.177433512562386,0.30762323712953,-1.63917577614758,1.9041205389658,-9.16107218666004,-0.817240587952149,-0.233330244021139,0.872240571732427,-0.293180225942068,0.107240893456288,-0.752520172601429
0.258064516129032,0.94969955734693,-0.177067600120562,0.307449703981911,-1.72794095087395,1.95935599977806,-8.93555210355377,-0.812524869433155,-0.231977287026065,0.871091512781194,-0.298357085453963,0.114901369842563,-0.73421958423284
0.290322580645161,0.950089424823752,-0.176701697133895,0.307276176352114,-1.81670426130907,2.014589923127,-8.7100383047393,-0.807809357586621,-0.230624364991324,0.869942490366511,-0.303533836238826,0.122561633001659,-0.715919505824321
0.32258064516129,0.950479402725053,-0.17633586082091,0.30710265358423,-1.90544028766084,2.06981663248065,-8.48455377493927,-0.803092510137683,-0.229271689481746,0.868793500145244,-0.308708995793043,0.130220895668685,-0.697621802548774
0.354838709677419,0.950869222201802,-0.17596995813908,0.306929133129533,-1.99420644287064,2.12504976095278,-8.2590432703834,-0.798377578859999,-0.227918768574136,0.867644525240867,-0.313885912487554,0.137881048588182,-0.679321991463989
0.387096774193548,0.951258987299075,-0.175604046457256,0.30675561783828,-2.08297869792622,2.18028324306792,-8.03353138673766,-0.793663305311105,-0.226565814389153,0.866495584526509,-0.319063184930192,0.145541250553599,-0.661022068468301
0.419354838709677,0.951649198560932,-0.175238236774882,0.306582069105522,-2.17169223976014,2.23551004392766,-7.80804621646303,-0.788943635327507,-0.22521323734595,0.86534642237745,-0.324237033168451,0.153200525911389,-0.642724313219281
0.451612903225806,0.952038910385946,-0.174872319986913,0.306408560051907,-2.26046932775901,2.2907433746736,-7.58253501148281,-0.784230006115426,-0.223860264281055,0.864197522965943,-0.329414587472399,0.160860706883767,-0.624424445296197
0.483870967741935,0.952428363151386,-0.174506353143833,0.306235073321289,-2.34927768470889,2.34597935392715,-7.35701331021655,-0.779519510271896,-0.22250710613797,0.863048771367346,-0.334593965407822,0.168521255171447,-0.606123725616554
0.516129032258065,0.952819202158284,-0.174140657315114,0.306061468130533,-2.43791774757937,2.4012007348038,-7.13154950528956,-0.774792247607828,-0.221154950067331,0.861899235378655,-0.339763528291245,0.176179778844507,-0.587827704130785
0.548387096774194,0.953208708419244,-0.173774703039954,0.305887977502391,-2.52671895972192,2.45643586798707,-6.90603119255938,-0.770081104727102,-0.219801838393983,0.860750457972396,-0.344942489535505,0.183840209792686,-0.56952725942534
0.580645161290323,0.953597159518649,-0.173408546546442,0.305714578325979,-2.61564702061569,2.51168156633623,-6.68047103539964,-0.765382724200532,-0.218447979020633,0.859602286118623,-0.350128848705432,0.191502105998919,-0.551223419112415
0.612903225806452,0.953989759730817,-0.173043185294477,0.305540819539762,-2.70407626763853,2.56688570770653,-6.45507545770094,-0.760634159466379,-0.217097060043648,0.858451733089431,-0.355286116631632,0.199158238765316,-0.532932934155381
0.645161290322581,0.9543789515723,-0.172677171391072,0.305367356371494,-2.79291508293596,2.62212390541839,-6.22954502148277,-0.755926819541419,-0.215743727895559,0.857303137510186,-0.360467270923455,0.206819094725771,-0.514631505648581
0.67741935483871,0.954764223193464,-0.172310407852952,0.305194233506102,-2.88222466359144,2.67740113301397,-6.00386003193148,-0.751266895331937,-0.214387623981836,0.856156795264504,-0.365675880646185,0.21448536364917,-0.496317535389882
0.709677419354839,0.955161729684497,-0.171945983729082,0.305020048450773,-2.97006506661495,2.73255656737988,-5.77865729665945,-0.746458988340516,-0.213040170025075,0.855003419671753,-0.370798806695987,0.222134741355475,-0.478042699282485
0.741935483870968,0.955550848218952,-0.17157995592447,0.30484659170457,-3.05891264493069,2.78779548099802,-5.55312403713093,-0.741752535076228,-0.211686786477435,0.853854866616552,-0.375980472054394,0.229795696603291,-0.459741041668636
0.774193548387097,0.95592618883599,-0.171211294370613,0.304674331280008,-3.14941448443591,2.84317144862266,-5.32704808225242,-0.737212728010104,-0.210323664672614,0.852714235068619,-0.381258615314189,0.237475659549513,-0.441395345208788
0.806451612903226,0.956337079863911,-0.170849428429766,0.304498983865069,-3.2356479867484,2.89819378529641,-5.10237233525717,-0.732242932823313,-0.208985669567808,0.851553162849992,-0.386287825565468,0.24510657824936,-0.423163273343916
0.838709677419355,0.956728905320475,-0.1704839180688,0.304325292128126,-3.32417054692895,2.95340577673478,-4.87694570258833,-0.727503738886793,-0.207634199262027,0.850403053791129,-0.391450535593366,0.252763799723268,-0.404870268326507
0.870967741935484,0.957072436110892,-0.170109176261715,0.304155793948864,-3.41849151864617,3.00909811893568,-4.64961704418211,-0.723348676953786,-0.206248595791659,0.84928071259712,-0.396951413850076,0.260487639916734,-0.386422917010503
0.903225806451613,0.957520866575438,-0.169754485787373,0.303977186641762,-3.50021799702756,3.06374708127211,-4.42641964051277,-0.717924836049819,-0.204937131890746,0.848098054829441,-0.401717770681869,0.268066776206291,-0.368310810304841
0.935483870967742,0.957933769535618,-0.169393004338108,0.303801664781485,-3.58620991102685,3.11874944112564,-4.20182312281857,-0.712930706208393,-0.20360055843909,0.846935827511746,-0.406732891299899,0.27569492436784,-0.350085167769036
0.967741935483871,0.958135174300511,-0.168991095619825,0.303644508319103,-3.69759482264905,3.17585540731846,-3.96889720209033,-0.710494682145697,-0.202114505630741,0.845895207651379,-0.413228952857716,0.283614816754045,-0.331183607708802
1,0.958854302709277,-0.168688148151164,0.303442394026791,-3.74682086018471,3.22781189006272,-3.75636045832304,-0.70179670467305,-0.200994360891137,0.844556897132957,-0.416099856693989,0.290820539369976,-0.313936596235093
1.03225806451613,0.960754919935098,-0.168611038514336,0.303137682599772,-3.6541950604426,3.26801685966101,-3.59035355990418,-0.678808423841976,-0.200709248906384,0.842539234239363,-0.41069784229003,0.296396472216185,-0.30046540611994
1.06451612903226,0.963173268492226,-0.168632891399423,0.302788010454732,-3.499409948893,3.30307212210869,-3.44473573757693,-0.649558096620162,-0.200790049694665,0.840223861564067,-0.401670644636274,0.30125820426741,-0.28864875640593
1.09677419354839,0.9653801148083,-0.168614316359148,0.302456705228448,-3.37001806190999,3.34023110657213,-3.29078857214219,-0.622865924111299,-0.200721368699428,0.83803010641656,-0.394124401157851,0.306411696586188,-0.276156194030433
1.12903225806452,0.96755142313572,-0.168588948582321,0.302128489386018,-3.24489221435213,3.37774379774525,-3.13544241658707,-0.596603589474183,-0.200627571639846,0.835856807788283,-0.38682695668021,0.31161424365815,-0.263550105879439
1.16129032258065,0.969827650539838,-0.168583635357025,0.301791157126919,-3.10717076671441,3.4142125432648,-2.98422726511072,-0.569072241188813,-0.200607926051151,0.833623144322969,-0.37879492623141,0.316672008358242,-0.25127924199829
1.19354838709677,0.972055580721227,-0.16856909031117,0.301458019389323,-2.97524786360657,3.45116170639118,-2.83111014659121,-0.54212505582924,-0.200554145913381,0.831417255104507,-0.3711010717677,0.321796401048371,-0.238854036581486
1.2258064516129,0.974264409164566,-0.168550894775877,0.301126550911446,-2.84561609929802,3.48830158969436,-2.67724257375376,-0.515408909162092,-0.200486868133398,0.82922241897791,-0.363540838442265,0.326947244272075,-0.226367933015955
