Time,AccX_f,AccY_f,AccZ_f,GyroX_f,GyroY_f,GyroZ_f,AccX_f_z,AccY_f_z,AccZ_f_z,GyroX_f_z,GyroY_f_z,GyroZ_f_z
0,1.08520492247373,-0.276036301094276,0.224223962620206,3.01638557810431,8.39873646959477,-3.4925211741208,0.826435014404834,-0.597912907056673,0.320007847228745,-0.0216639792353842,1.00796392976097,-0.292526466950186
0.032258064516129,1.08501173437438,-0.275885481476808,0.22485213278751,3.09343942886296,8.18935182404869,-3.7391252482687,0.82409837227577,-0.597355253276357,0.324167309346169,-0.017170133969404,0.978924864832986,-0.312537986939166
0.0645161290322581,1.0848181069837,-0.275734325236626,0.225481726975207,3.17066836196029,7.97949295220699,-3.98628852610988,0.821756416845151,-0.596796354837474,0.328336200690239,-0.0126660777544434,0.949820030573384,-0.332594885399386
0.0967741935483871,1.08462459128378,-0.275583254642092,0.226110959062175,3.24785277880534,7.76975467095667,-4.23330961088155,0.819415812332814,-0.596237773072378,0.332502694365104,-0.00816461776468884,0.920731920739794,-0.352640245123018
0.129032258064516,1.08443122088592,-0.27543228662273,0.226739726201558,3.32497946580738,7.56017062166025,-4.48014787947812,0.81707696527301,-0.595679570577786,0.336666109364848,-0.00366652462784516,0.891665200973808,-0.372670769611041
0.161290322580645,1.0842376962874,-0.275281215961498,0.227368982461244,3.40216728964699,7.35042475598249,-4.72717863710071,0.814736253130631,-0.595120988566075,0.340832763100649,0.000835134060692367,0.862576039273783,-0.392716914270811
0.193548387096774,1.08404419968001,-0.275130165575439,0.227998148796743,3.47934398176734,7.14070875588727,-4.97417405071593,0.812395879545613,-0.594562481521579,0.344998821398672,0.00533614353801715,0.833491019561286,-0.412760190821803
0.225806451612903,1.08385077184744,-0.274979134688733,0.228627115168388,3.55649394948478,6.93105705823077,-5.22109005280768,0.810056337803457,-0.594004046575715,0.349163555625417,0.00983559442572803,0.804414917803056,-0.432797023256675
0.258064516129032,1.08365727374951,-0.274828098052724,0.22925627602847,3.6336709277479,6.72134390833433,-5.46808371409223,0.807715946190112,-0.593445590371869,0.353329577667675,0.0143366205911394,0.775330293377936,-0.452840157608879
0.290322580645161,1.08346377942287,-0.274677068454933,0.229885421792957,3.71084631736305,6.51163607173269,-5.71507155828407,0.805375600191145,-0.592887160191753,0.357495499753649,0.0188375541052674,0.746246405841199,-0.472882819913461
0.32258064516129,1.08327035216086,-0.274525985210991,0.230514422853885,3.78799714893395,6.30196918156001,-5.96199977222618,0.803036065350007,-0.592328531655618,0.361660463677324,0.0233370553736373,0.717168197068566,-0.49292064332015
0.354838709677419,1.08307684963808,-0.274374977065815,0.231143575992137,3.86517523162346,6.09226080138914,-6.20899125289316,0.800695620217366,-0.591770180796296,0.365826434589074,0.027838145950123,0.688084234145489,-0.512963600718782
0.387096774193548,1.08288333114495,-0.274223993814817,0.231772755203133,3.94235891237653,5.88254629922544,-6.45599396422707,0.798354981920689,-0.591211921982907,0.369992578142884,0.0323395630103752,0.658999422177598,-0.533007469467789
0.419354838709677,1.08268996384239,-0.274072804491531,0.23240166711395,4.01948898910588,5.67289861523868,-6.70288310812171,0.796016172299053,-0.590652901219632,0.374156951754365,0.0368378538389614,0.629923877065801,-0.553042122403599
0.451612903225806,1.08249643235536,-0.273921845401071,0.23303086483059,4.09667714253754,5.46318030211849,-6.94989399780775,0.793675376839002,-0.590094731739552,0.378323217844278,0.041339531749584,0.600838536565301,-0.573086654812595
0.483870967741935,1.08230281964651,-0.273771005369446,0.233660200367614,4.17389392144798,5.25342859422156,-7.19696385230274,0.791333598987554,-0.589537002478128,0.382490396519183,0.0458428791221612,0.571748564621615,-0.593135972120045
0.516129032258065,1.08210964384563,-0.273619527995166,0.234288792421992,4.25095666134915,5.04385744844346,-7.44371577503235,0.788997105610523,-0.588976916649655,0.386652652184269,0.0503372428103961,0.542683634414291,-0.61315948978124
0.548387096774194,1.08191604949912,-0.273468663252941,0.23491809526633,4.32816692074181,4.83411395165192,-7.69077175482616,0.786655549854626,-0.588419096021076,0.390819614382817,0.0548402099592231,0.513594801249535,-0.633207681179229
0.580645161290323,1.08172212551421,-0.273318283349484,0.235547956313754,4.40549332090424,4.62423541372953,-7.93806663873901,0.784310007067563,-0.587863068078198,0.394990272752739,0.0593499505352477,0.48448723954737,-0.65327525925836
0.612903225806452,1.08152949783213,-0.273165996848571,0.236175622256905,4.48236301167363,4.41488792898611,-8.18442204699459,0.781980143278402,-0.587299990513416,0.399146396123161,0.0638330554360448,0.455453328363868,-0.673266600414156
0.645161290322581,1.08133580569533,-0.273015276575997,0.236805090238802,4.55960770708036,4.2051045637243,-8.43154873604361,0.779637404732715,-0.58674270405969,0.403314451788825,0.0683380309221227,0.426358965934567,-0.693320529753333
0.67741935483871,1.0811408900395,-0.272866357535164,0.237436628945359,4.63728344441049,3.99482046318217,-8.6795617545156,0.777279867521268,-0.586192077639363,0.407496218867776,0.0728681451350499,0.397195157704792,-0.713446383285271
0.709677419354839,1.08094979291787,-0.272711816678287,0.238061705341543,4.71361396379298,3.78609903562348,-8.92480870671763,0.774968516114808,-0.585620664619641,0.411635195415456,0.0773198051079074,0.368248072922474,-0.733347775033098
0.741935483870968,1.08075607795257,-0.272561130164703,0.238691211814694,4.79086668685887,3.57630637705807,-9.17195187836459,0.772625501454624,-0.585063502989387,0.415803505953002,0.081825248773807,0.339152421626714,-0.75340304190832
0.774193548387097,1.08055806345549,-0.272416774222399,0.239327994296805,4.86963409418623,3.36475437694493,-9.42220943662966,0.770230483243879,-0.584529748572764,0.420019994970218,0.0864190300974726,0.309812771382026,-0.773711036198031
0.806451612903226,1.08037114296181,-0.272256083260936,0.239946003158103,4.94449327953665,3.15774183633353,-9.66443121293017,0.767969648845755,-0.583935595612912,0.424112173460378,0.0907848806343371,0.281102688118551,-0.793366939836091
0.838709677419355,1.08017827263915,-0.272104153186216,0.240574080113478,5.02144841447294,2.94829483339512,-9.91096250377098,0.765636850278505,-0.583373835929831,0.428271018370065,0.0952729687106815,0.25205497499022,-0.813372553577944
0.870967741935484,1.07997033173731,-0.271974413330394,0.24122766026133,5.10371273534419,2.73268120416636,-10.1684100788007,0.763121770554495,-0.58289412432287,0.432598734022909,0.100070692968023,0.222152026938788,-0.834264006047347
0.903225806451613,1.07979512580563,-0.271796473151684,0.241825845837419,5.17444513625438,2.53046188762381,-10.4021467565712,0.761002625728272,-0.582236192582997,0.43655965157748,0.104195865971736,0.194106704668588,-0.85323135772442
0.935483870967742,1.07960883265319,-0.271634858869987,0.24244279228749,5.24908315525252,2.32370621506381,-10.6439137958045,0.758749379126582,-0.581638625657325,0.440644795255288,0.108548817901257,0.165432245832125,-0.872850360188232
0.967741935483871,1.07935654014726,-0.27157042418653,0.243171424936586,5.34697175591412,2.08994504186496,-10.9334865824942,0.755697859389151,-0.581400379165148,0.445469475030262,0.114257763273169,0.133012457511644,-0.896348721393857
1,1.07926580858068,-0.271268099485679,0.243626663255624,5.38794565607879,1.92229010433702,-11.1060365800874,0.754600446030771,-0.580282537102274,0.448483859732047,0.116647395529972,0.109760787821761,-0.910350873377217
1.03225806451613,1.07954377196534,-0.27042289144869,0.24345799266843,5.29903542738179,1.90549514797341,-11.0115307325889,0.757962459307567,-0.577157390222225,0.447366998482859,0.111462076348732,0.107431534752447,-0.902681877385052
1.06451612903226,1.07998330182209,-0.269339781440664,0.243015925006794,5.15320979577059,1.95480713998813,-10.8000007779362,0.763278645882822,-0.573152603573024,0.444439823988399,0.102957403086818,0.114270499157449,-0.885516565212383
1.09677419354839,1.08035682942817,-0.268353857307963,0.242685544964713,5.03063511200189,1.97711326389693,-10.6362772546661,0.767796524280467,-0.569507160566766,0.442252194997218,0.0958087446231634,0.117364083115288,-0.872230667281026
1.12903225806452,1.08071926223865,-0.267384275402708,0.242373929586987,4.9119670112665,1.99488204456491,-10.4805859099195,0.772180209283694,-0.565922142756295,0.440188817227432,0.0888879213617415,0.119828393591173,-0.859596567587931
1.16129032258065,1.08111444399193,-0.266366462996369,0.24200691269719,4.78176521570991,2.02604694112182,-10.3011803356253,0.77695999818611,-0.562158793229383,0.437758595403754,0.081294443335357,0.124150579930241,-0.845038096692719
1.19354838709677,1.08149455337975,-0.265370844733155,0.241665399825091,4.65687282685401,2.05104500237434,-10.1326914480359,0.781557484326413,-0.558477506288375,0.435497249787477,0.0740106143652124,0.127617502358542,-0.831365497188567
1.2258064516129,1.08186868681674,-0.264384043682287,0.241333968108687,4.53407971426014,2.07360520014672,-9.9685183375313,0.786082690349475,-0.5548288208874,0.433302657078925,0.0668492169490943,0.130746323224044,-0.81804311598352
1.25806451612903,1.08225395219835,-0.263380825655054,0.240983743936564,4.4073735613084,2.10070975009442,-9.79630040066094,0.790742539090517,-0.55111943390738,0.430983629126986,0.0594596077341541,0.134505389624172,-0.804067910188358
1.29032258064516,1.08263492106737,-0.262383931884973,0.240640794080028,4.28218168995192,2.12605541529563,-9.62719605702623,0.795350420798599,-0.547433430794577,0.428712768441959,0.0521583126931483,0.138020520428063,-0.790345367425987
1.32258064516129,1.08301319045409,-0.261391068526843,0.240302315089951,4.15792241598022,2.1503192309581,-9.46000749305891,0.799925651820175,-0.543762330083055,0.426471511836584,0.044911407514575,0.141385612059235,-0.776778287071287
1.35483870967742,1.08339538146542,-0.260392360616142,0.23995732265972,4.03230483661376,2.17615899733458,-9.29002830588396,0.804548315542362,-0.540069619206422,0.424187126141379,0.0375852848250286,0.144969268595146,-0.762984752176879
1.38709677419355,1.08377637787379,-0.259395392115581,0.239614385999574,3.90711456761783,2.20150196529672,-9.1209283279832,0.809156530343455,-0.536383339778539,0.421916352836948,0.0302840832350353,0.148484025325283,-0.749262563686726
1.41935483870968,1.08415606006056,-0.258400528609951,0.239273376078054,3.78233109283191,2.22637659819915,-8.95265943886346,0.813748849416146,-0.532704843544914,0.419658337534636,0.0230066062248896,0.151933829765477,-0.735607816700981
1.45161290322581,1.08453731440504,-0.257403162335518,0.238930034387215,3.65705590346597,2.25181776126825,-8.78338542039627,0.818360183997305,-0.529017093352768,0.417384882297966,0.0157004520076234,0.15546220494447,-0.721871505101605
1.48387096774194,1.08491838023872,-0.256405977994193,0.238587179017412,3.53187875196041,2.27714271426331,-8.61431597392408,0.822969238509044,-0.525330015856171,0.415114647261858,0.0084000154406811,0.158974463221115,-0.708151794187279
1.51612903225806,1.08529827355732,-0.255411032933986,0.238245410607405,3.40694505710798,2.30219743637771,-8.44573102771379,0.827564111256267,-0.521651218075447,0.412851609587756,0.00111377747014085,0.16244924381133,-0.694471399682097
1.54838709677419,1.08567932656792,-0.25441388795032,0.237902541114276,3.28176565189402,2.32752550824374,-8.27665630974111,0.832173010670728,-0.517964286103337,0.410581281033295,-0.00618679053496733,0.165961934636868,-0.68075126099407
1.58064516129032,1.08606087176087,-0.253415629247109,0.237559519319905,3.15654151118469,2.3528960248352,-8.10750179769606,0.836787863112408,-0.51427323616617,0.408309944008073,-0.0134899675517227,0.169480512021731,-0.667024647146703
1.61290322580645,1.08644000398189,-0.252422453207818,0.237217904552954,3.03166151578532,2.3779042331846,-7.93900694008947,0.841373530258065,-0.510600979319695,0.406047923689624,-0.0207730737250777,0.172948841727076,-0.653351563185355
