Time,AccX_f,AccY_f,AccZ_f,GyroX_f,GyroY_f,GyroZ_f
0,1.08520492247373,-0.276036301094276,0.224223962620206,3.01638557810431,8.39873646959477,-3.4925211741208
0.032258064516129,1.08501173437438,-0.275885481476808,0.22485213278751,3.09343942886296,8.18935182404869,-3.7391252482687
0.0645161290322581,1.0848181069837,-0.275734325236626,0.225481726975207,3.17066836196029,7.97949295220699,-3.98628852610988
0.0967741935483871,1.08462459128378,-0.275583254642092,0.226110959062175,3.24785277880534,7.76975467095667,-4.23330961088155
0.129032258064516,1.08443122088592,-0.27543228662273,0.226739726201558,3.32497946580738,7.56017062166025,-4.48014787947812
0.161290322580645,1.0842376962874,-0.275281215961498,0.227368982461244,3.40216728964699,7.35042475598249,-4.72717863710071
0.193548387096774,1.08404419968001,-0.275130165575439,0.227998148796743,3.47934398176734,7.14070875588727,-4.97417405071593
0.225806451612903,1.08385077184744,-0.274979134688733,0.228627115168388,3.55649394948478,6.93105705823077,-5.22109005280768
0.258064516129032,1.08365727374951,-0.274828098052724,0.22925627602847,3.6336709277479,6.72134390833433,-5.46808371409223
0.290322580645161,1.08346377942287,-0.274677068454933,0.229885421792957,3.71084631736305,6.51163607173269,-5.71507155828407
0.32258064516129,1.08327035216086,-0.274525985210991,0.230514422853885,3.78799714893395,6.30196918156001,-5.96199977222618
0.354838709677419,1.08307684963808,-0.274374977065815,0.231143575992137,3.86517523162346,6.09226080138914,-6.20899125289316
0.387096774193548,1.08288333114495,-0.274223993814817,0.231772755203133,3.94235891237653,5.88254629922544,-6.45599396422707
0.419354838709677,1.08268996384239,-0.274072804491531,0.23240166711395,4.01948898910588,5.67289861523868,-6.70288310812171
0.451612903225806,1.08249643235536,-0.273921845401071,0.23303086483059,4.09667714253754,5.46318030211849,-6.94989399780775
0.483870967741935,1.08230281964651,-0.273771005369446,0.233660200367614,4.17389392144798,5.25342859422156,-7.19696385230274
0.516129032258065,1.08210964384563,-0.273619527995166,0.234288792421992,4.25095666134915,5.04385744844346,-7.44371577503235
0.548387096774194,1.08191604949912,-0.273468663252941,0.23491809526633,4.32816692074181,4.83411395165192,-7.69077175482616
0.580645161290323,1.08172212551421,-0.273318283349484,0.235547956313754,4.40549332090424,4.62423541372953,-7.93806663873901
0.612903225806452,1.08152949783213,-0.273165996848571,0.236175622256905,4.48236301167363,4.41488792898611,-8.18442204699459
0.645161290322581,1.08133580569533,-0.273015276575997,0.236805090238802,4.55960770708036,4.2051045637243,-8.43154873604361
0.67741935483871,1.0811408900395,-0.272866357535164,0.237436628945359,4.63728344441049,3.99482046318217,-8.6795617545156
0.709677419354839,1.08094979291787,-0.272711816678287,0.238061705341543,4.71361396379298,3.78609903562348,-8.92480870671763
0.741935483870968,1.08075607795257,-0.272561130164703,0.238691211814694,4.79086668685887,3.57630637705807,-9.17195187836459
0.774193548387097,1.08055806345549,-0.272416774222399,0.239327994296805,4.86963409418623,3.36475437694493,-9.42220943662966
0.806451612903226,1.08037114296181,-0.272256083260936,0.239946003158103,4.94449327953665,3.15774183633353,-9.66443121293017
0.838709677419355,1.08017827263915,-0.272104153186216,0.240574080113478,5.02144841447294,2.94829483339512,-9.91096250377098
0.870967741935484,1.07997033173731,-0.271974413330394,0.24122766026133,5.10371273534419,2.73268120416636,-10.1684100788007
0.903225806451613,1.07979512580563,-0.271796473151684,0.241825845837419,5.17444513625438,2.53046188762381,-10.4021467565712
0.935483870967742,1.07960883265319,-0.271634858869987,0.24244279228749,5.24908315525252,2.32370621506381,-10.6439137958045
0.967741935483871,1.07935654014726,-0.27157042418653,0.243171424936586,5.34697175591412,2.08994504186496,-10.9334865824942
1,1.07926580858068,-0.271268099485679,0.243626663255624,5.38794565607879,1.92229010433702,-11.1060365800874
1.03225806451613,1.07954377196534,-0.27042289144869,0.24345799266843,5.29903542738179,1.90549514797341,-11.0115307325889
1.06451612903226,1.07998330182209,-0.269339781440664,0.243015925006794,5.15320979577059,1.95480713998813,-10.8000007779362
1.09677419354839,1.08035682942817,-0.268353857307963,0.242685544964713,5.03063511200189,1.97711326389693,-10.6362772546661
1.12903225806452,1.08071926223865,-0.267384275402708,0.242373929586987,4.9119670112665,1.99488204456491,-10.4805859099195
1.16129032258065,1.08111444399193,-0.266366462996369,0.24200691269719,4.78176521570991,2.02604694112182,-10.3011803356253
1.19354838709677,1.08149455337975,-0.265370844733155,0.241665399825091,4.65687282685401,2.05104500237434,-10.1326914480359
1.2258064516129,1.08186868681674,-0.264384043682287,0.241333968108687,4.53407971426014,2.07360520014672,-9.9685183375313
1.25806451612903,1.08225395219835,-0.263380825655054,0.240983743936564,4.4073735613084,2.10070975009442,-9.79630040066094
1.29032258064516,1.08263492106737,-0.262383931884973,0.240640794080028,4.28218168995192,2.12605541529563,-9.62719605702623
1.32258064516129,1.08301319045409,-0.261391068526843,0.240302315089951,4.15792241598022,2.1503192309581,-9.46000749305891
1.35483870967742,1.08339538146542,-0.260392360616142,0.23995732265972,4.03230483661376,2.17615899733458,-9.29002830588396
1.38709677419355,1.08377637787379,-0.259395392115581,0.239614385999574,3.90711456761783,2.20150196529672,-9.1209283279832
1.41935483870968,1.08415606006056,-0.258400528609951,0.239273376078054,3.78233109283191,2.22637659819915,-8.95265943886346
1.45161290322581,1.08453731440504,-0.257403162335518,0.238930034387215,3.65705590346597,2.25181776126825,-8.78338542039627
1.48387096774194,1.08491838023872,-0.256405977994193,0.238587179017412,3.53187875196041,2.27714271426331,-8.61431597392408
1.51612903225806,1.08529827355732,-0.255411032933986,0.238245410607405,3.40694505710798,2.30219743637771,-8.44573102771379
1.54838709677419,1.08567932656792,-0.25441388795032,0.237902541114276,3.28176565189402,2.32752550824374,-8.27665630974111
1.58064516129032,1.08606087176087,-0.253415629247109,0.237559519319905,3.15654151118469,2.3528960248352,-8.10750179769606
1.61290322580645,1.08644000398189,-0.252422453207818,0.237217904552954,3.03166151578532,2.3779042331846,-7.93900694008947
1.64516129032258,1.08682113127857,-0.251425083127608,0.236875111798103,2.90649421121369,2.40321542043904,-7.76996073530182
1.67741935483871,1.08720437070477,-0.250423158317983,0.236531272460108,2.78106064090353,2.42880053573625,-7.60041232599597
1.70967741935484,1.08758090711939,-0.249435612253502,0.236190887577167,2.65649722647344,2.45348525319458,-7.43251172408627
1.74193548387097,1.08796204523522,-0.248438199258982,0.235848123727377,2.53133503836444,2.4787898392664,-7.26347690277659
1.7741935483871,1.08835066264395,-0.247424696073647,0.235501586228945,2.4052172004334,2.50508021695644,-7.09263625910473
1.80645161290323,1.0887199551073,-0.246452748607218,0.235164830522841,2.2815744908292,2.52881617717334,-6.92647410909565
1.83870967741935,1.08909961502041,-0.245458509706427,0.234822822935668,2.15660315730236,2.55392348949622,-6.75780049013481
1.87096774193548,1.08950549841517,-0.244407861080566,0.234467575988563,2.02827959558532,2.58248908812799,-6.58279203378031
1.90322580645161,1.08985441585352,-0.243479748403105,0.234141096817352,1.90723954502548,2.60354042475255,-6.42154756111817
1.93548387096774,1.09022262893456,-0.242510131580881,0.233804870779708,1.7837319675822,2.62713758302843,-6.25564026488879
1.96774193548387,1.09070568097172,-0.241293481401767,0.233410669188788,1.64554475092566,2.6658787293945,-6.06199271473259
2,1.09090761829393,-0.240681544119273,0.233158387592548,1.54329195775872,2.66754863139306,-5.93624967811528
2.03225806451613,1.09046803643766,-0.241449600227143,0.233229965787004,1.52304176647761,2.58462208637135,-5.96546510678281
2.06451612903226,1.08974733758319,-0.24282237594751,0.233443461474703,1.53872530284006,2.46462502627004,-6.06258170207262
2.09677419354839,1.08914147888289,-0.243948114786957,0.233598982921636,1.53972956511411,2.35977157158143,-6.13195979964356
2.12903225806452,1.08855491894638,-0.245032340301564,0.233744760921548,1.53826725168617,2.25746294165954,-6.19667964866678
2.16129032258065,1.08791138728865,-0.246239118720986,0.233919300381623,1.54408669252164,2.14764189105643,-6.27515503098943
2.19354838709677,1.08729407985873,-0.247389485220176,0.234080601299123,1.54655413258553,2.04127888839574,-6.34729666981006
2.2258064516129,1.08668715064303,-0.248517528623326,0.23423666212891,1.54769622930537,1.93628379963153,-6.41694261870548
2.25806451612903,1.08606088082666,-0.249687173793504,0.234402487599602,1.55130868320337,1.8287392938364,-6.49124411275397
2.29032258064516,1.08544208908617,-0.250840732351125,0.234564538088009,1.55396511644214,1.72218096826,-6.56373800090246
2.32258064516129,1.08482793269388,-0.251984325012262,0.234724246472498,1.55603303025195,1.61623176432366,-6.63514699087568
2.35483870967742,1.0842070307459,-0.253142421556971,0.234887362702261,1.55895813409042,1.50939575153126,-6.70814142441223
2.38709677419355,1.08358822908483,-0.254295998201533,0.235049419373469,1.56161336318799,1.40283744904633,-6.78061629508171
2.41935483870968,1.08297152545332,-0.255445077984373,0.235210410850784,1.56401265936534,1.296549241537,-6.8526907331504
2.45161290322581,1.08235229498576,-0.256599575349975,0.23537268461038,1.56672139928508,1.18993509513601,-6.92525791613255
2.48387096774194,1.08173349873811,-0.257753129472285,0.235534742563857,1.56936773948145,1.08338190605398,-6.99766034400473
2.51612903225806,1.08111617300718,-0.258903569432887,0.235696039966451,1.57186309641119,0.977002787766948,-7.07002862194461
2.54838709677419,1.08049737634739,-0.260057126429584,0.23585809739903,1.57451096437235,0.870448755279702,-7.14244396451788
2.58064516129032,1.07987815538777,-0.261211558864097,0.236020382820658,1.57718501221387,0.763853822429594,-7.21471825672931
2.61290322580645,1.07926143376067,-0.262360761397037,0.23618135226249,1.57964991193505,0.657529275074243,-7.28734651854866
2.64516129032258,1.07864263639828,-0.263514308854142,0.236343414162832,1.5822895238506,0.55097962955363,-7.35968958626306
2.67741935483871,1.07802176873465,-0.264672171361907,0.236506572419675,1.58508957112679,0.444212881322775,-7.43162824560048
2.70967741935484,1.07740755563436,-0.265816150810474,0.236666211371943,1.58736420601182,0.338149167019129,-7.50478236378526
2.74193548387097,1.07678876947821,-0.266969671669749,0.236828268597203,1.59000043879543,0.231602049002978,-7.57710582822357
2.7741935483871,1.07616260928818,-0.268138568587932,0.236994228427452,1.59321305483489,0.124279004121386,-7.64803176815611
2.80645161290323,1.07555552165077,-0.2692676924453,0.237150095311934,1.59493261954152,0.0189640305782008,-7.72255264581563
2.83870967741935,1.07493819965329,-0.270418159497183,0.237311378086531,1.59745364099605,-0.0874285984990386,-7.79514694368988
2.87096774193548,1.07429501801882,-0.271622549108479,0.237486346471178,1.60199655642337,-0.196542599135165,-7.86284557954157
2.90322580645161,1.07370801575442,-0.272709791053567,0.237631583034324,1.6021464676376,-0.299744324303303,-7.94117559121726
2.93548387096774,1.07310198356904,-0.273836716757841,0.237786891148931,1.60378457839568,-0.404948727951773,-8.01590558760959
2.96774193548387,1.07238270848482,-0.275199777956621,0.238002130957381,1.61427658457531,-0.522070165743428,-8.06919462047557
3,1.07194063841506,-0.275984801870003,0.238070663534396,1.60309541955733,-0.61002053652247,-8.17496931348115
3.03225806451613,1.07213116050674,-0.275450725880518,0.23780440493285,1.54245589287488,-0.631401673494642,-8.40052367099435
3.06451612903226,1.07259888187846,-0.274338615771523,0.237391439342214,1.46014423044453,-0.623613206754968,-8.67856750618746
3.09677419354839,1.07295336336039,-0.273462639495854,0.237038405318178,1.38668592007928,-0.62774100630652,-8.93516837469219
3.12903225806452,1.07328882275981,-0.272626342651733,0.236695442514492,1.31471439392669,-0.633869484145841,-9.18816400959467
3.16129032258065,1.07368044705089,-0.271672906134747,0.236322748501138,1.23835247787691,-0.634089381088694,-9.45180065895477
3.19354838709677,1.07404621357942,-0.270773391142589,0.235963740018333,1.16401211726412,-0.637030171248071,-9.7105403985604
3.2258064516129,1.07440177278243,-0.269895204419148,0.235610146283616,1.09046833197095,-0.641041718358666,-9.96733556064129
3.25806451612903,1.07477636521937,-0.268977266342183,0.235246461264721,1.01543859499402,-0.643055227396281,-10.227751835837
3.29032258064516,1.07514358056733,-0.268074706011639,0.234886678979013,0.940985792686798,-0.645845442808622,-10.4867726207791
3.32258064516129,1.07550630736269,-0.267181640437623,0.234529311396454,0.866879330114602,-0.649097498673672,-10.7449064956052
3.35483870967742,1.07587558187052,-0.266274750795061,0.234168429025006,0.79226674892423,-0.651673786624341,-11.0043269623479
3.38709677419355,1.07624275633848,-0.265372192624005,0.233808644263993,0.717819972174634,-0.654474765665334,-11.2633628196529
3.41935483870968,1.07660811363717,-0.264473836623448,0.233449941037935,0.643501220054279,-0.657434862827885,-11.52194134787
3.45161290322581,1.07697568429389,-0.263570408602582,0.233089933918513,0.569024957629183,-0.660197549005974,-11.7810642251173
3.48387096774194,1.07734268508999,-0.262667936389401,0.232730160930945,0.494601156318968,-0.663038278664335,-12.0401429590282
3.51612903225806,1.07770899558733,-0.261768150229456,0.23237111499311,0.420188912477888,-0.665854723729042,-12.2987490697388
3.54838709677419,1.07807602711916,-0.260865663681116,0.23201134018279,0.345761018399296,-0.668688349886001,-12.5578199761205
3.58064516129032,1.07844290072093,-0.259962560830529,0.231651374564741,0.271377640569364,-0.671612119971458,-12.8171203469062
3.61290322580645,1.07880957607307,-0.259063589962338,0.231292592846816,0.196883247100245,-0.674267627092604,-13.0753632574195
3.64516129032258,1.07917643686088,-0.258161178128366,0.230932826782089,0.122478277219532,-0.677141093126243,-13.3344789848606
3.67741935483871,1.07954319871629,-0.257255460621535,0.230572094020878,0.0482005188294659,-0.680298034108568,-13.5945392551776
3.70967741935484,1.07991007876852,-0.256360457565584,0.23021447910327,-0.0264594002032903,-0.682590310770649,-13.8516155811717
3.74193548387097,1.0802768885216,-0.255458086462203,0.229854721018683,-0.1008581348708,-0.685474250731628,-14.1107396355055
3.7741935483871,1.08064344742779,-0.25454389597868,0.22949151434988,-0.174817361347847,-0.689344240611831,-14.3732015087548
3.80645161290323,1.08101060854727,-0.25366029699156,0.229137229686062,-0.249907204079143,-0.690674693344426,-14.627042462571
3.83870967741935,1.08137745236308,-0.252760279504139,0.228778157192299,-0.324391065219144,-0.693366518140256,-14.88550786765
3.87096774193548,1.08174342891654,-0.251818807513976,0.228406990384935,-0.39733527167285,-0.699513386595895,-15.1556752593928
3.90322580645161,1.08211127934796,-0.250967400324238,0.228062098561922,-0.473623201989601,-0.698156603448276,-15.4004231374038
3.93548387096774,1.08247849788592,-0.250085482418132,0.227708306451212,-0.548778661043824,-0.699340944526095,-15.6537806831696
3.96774193548387,1.08284191339102,-0.249022030523388,0.227301552077341,-0.617190852442767,-0.715656638710583,-15.9583841154703
4,1.08321464003515,-0.248402956488382,0.227024442392773,-0.702110839021168,-0.694932032879113,-16.1375435764235
4.03225806451613,1.08360862791126,-0.248797961939027,0.227043186177351,-0.824703691924491,-0.589677135240866,-16.030431789611
4.06451612903226,1.08401193830662,-0.249637339157754,0.227191570607527,-0.963806882476891,-0.447379769657569,-15.7978760265144
4.09677419354839,1.08441143969765,-0.250295185584343,0.22728699489647,-1.09616547126749,-0.32021489475545,-15.6165661525585
4.12903225806452,1.08481029363917,-0.250922529621345,0.227373524425003,-1.22738811342591,-0.195594107478741,-15.4438659530746
4.16129032258065,1.08521105019176,-0.251639923078413,0.227486318728282,-1.36196089874251,-0.0634641949536233,-15.2457462274036
4.19354838709677,1.0856109357626,-0.252315864023933,0.227587020039946,-1.49499319836146,0.0652099653192673,-15.0593284900667
