Time,AccX_f,AccY_f,AccZ_f,GyroX_f,GyroY_f,GyroZ_f
0,1.08058892110353,-0.29391351850878,0.0342737011458554,-1.86182109101879,-9.09236033667753,-13.1679746245078
0.032258064516129,1.07915405514332,-0.29353785397865,0.0336378771111853,-1.98794740411395,-9.23341803770262,-13.4164888991991
0.0645161290322581,1.07771593253963,-0.293161338157895,0.0330006138090042,-2.11436052154496,-9.37479777557041,-13.6655667095213
0.0967741935483871,1.07627863800092,-0.292785038806855,0.0323637165041595,-2.24070071844267,-9.51609564684959,-13.9145012253287
0.129032258064516,1.07484241218455,-0.292409016965576,0.0317272862008007,-2.36694604346106,-9.6572852187524,-14.1632515082003
0.161290322580645,1.07340505819267,-0.292032703502139,0.031090366716457,-2.49329205547923,-9.79859098482604,-14.4121957720409
0.193548387096774,1.07196791057701,-0.291656443737577,0.0304535377275993,-2.61961979181734,-9.93987599281707,-14.6611044182222
0.225806451612903,1.07053124077899,-0.291280301848552,0.0298168997697146,-2.74590259950935,-10.0811038390858,-14.9099330357105
0.258064516129032,1.06909409648438,-0.290904046103083,0.0291800812818467,-2.872231320857,-10.2223929643157,-15.158839916434
0.290322580645161,1.06765698414946,-0.290527799590791,0.0285432794349603,-2.99855758369303,-10.3636801680826,-15.4077409358488
0.32258064516129,1.06622026763732,-0.290151634318042,0.0279065888077209,-3.12483997611715,-10.5048968724853,-15.6565818568832
0.354838709677419,1.06478312130464,-0.289775384785926,0.0272697887577533,-3.25117161191321,-10.6461957167781,-15.9054865413457
0.387096774193548,1.06334589240395,-0.289399121531342,0.026632974741058,-3.3775137054534,-10.7875138126473,-16.1544025473205
0.419354838709677,1.06190947369841,-0.289023001933517,0.0259963235131208,-3.50375682850765,-10.92865568256,-16.4032040874047
0.451612903225806,1.06047218139759,-0.28864672932083,0.0253595021711131,-3.63010743136038,-11.0699902307537,-16.6521283336068
0.483870967741935,1.05903446189891,-0.288270383413425,0.0247226020030735,-3.7565112118539,-11.2114211514486,-16.9011120165617
0.516129032258065,1.057599043315,-0.287894433236336,0.0240861290380108,-3.88262895560547,-11.3523343198353,-17.1497752492771
0.548387096774194,1.05616142254269,-0.287518104913268,0.0234492489753822,-4.00902071107412,-11.4937438926213,-17.3987449380049
0.580645161290323,1.05472206958499,-0.287141479877735,0.022812050695276,-4.13562828574566,-11.6355449196009,-17.6479554368961
0.612903225806452,1.0532895283603,-0.286766021734418,0.022176103799634,-4.2613871800915,-11.7758066115541,-17.8962190190002
0.645161290322581,1.0518513943737,-0.286389605665412,0.0215391300063975,-4.38784295109319,-11.9173324245843,-18.1452599626529
0.67741935483871,1.05040683265915,-0.286012089042643,0.0209009768044335,-4.5150997726892,-12.0603115218223,-18.3951942939866
0.709677419354839,1.0489823309945,-0.285638007189843,0.0202665041027826,-4.63985662601437,-12.1987550655218,-18.6423406567775
0.741935483870968,1.04754407731543,-0.285261570612508,0.0196295084899475,-4.76632732071627,-12.3403079837441,-18.8913981715634
0.774193548387097,1.0460832370986,-0.284881267005142,0.0189883693200134,-4.89561294798487,-12.4869680012703,-19.143594843599
0.806451612903226,1.04468067552099,-0.28451094157303,0.018357921112021,-5.01763541583691,-12.6204504824346,-19.3876921243453
0.838709677419355,1.04324685925074,-0.284135264607272,0.0177217396503359,-5.14355306529405,-12.7610000324358,-19.6361327926977
0.870967741935484,1.04173387406986,-0.283746033190033,0.0170710349146278,-5.2793374756797,-12.9194508330848,-19.8955764747229
0.903225806451613,1.04039285026176,-0.283386244006681,0.016451875090694,-5.39369058528504,-13.0390187170589,-20.1311216363879
