Time,AccX_f,AccY_f,AccZ_f,GyroX_f,GyroY_f,GyroZ_f
0,0.999496894312295,-0.391677195887573,0.187423424954355,0.496383452572199,-3.93177868206753,-11.121335959413
0.032258064516129,1.00004182841132,-0.390824651450791,0.187060212523664,0.501410082165663,-3.67897017003747,-11.0652142087118
0.0645161290322581,1.00058799447275,-0.389970181267617,0.186696177037112,0.506448348458998,-3.42559008786259,-11.0089676214201
0.0967741935483871,1.00113384723878,-0.389116200828655,0.186332350840616,0.511483658003704,-3.17235535910598,-10.9527527998847
0.129032258064516,1.00167930244567,-0.388262839539086,0.185968792926078,0.516514832205016,-2.91930512299023,-10.8965754187236
0.161290322580645,1.00222517251945,-0.387408833813975,0.185604953103887,0.52155059799942,-2.6660623298323,-10.8403610341306
0.193548387096774,1.00277096542391,-0.386554948408982,0.185241165195833,0.526585583953739,-2.41285534548178,-10.7841540884431
0.225806451612903,1.0033166030592,-0.38570129701684,0.184877491164,0.53161766377762,-2.15972056767641,-10.7279521034102
0.258064516129032,1.0038623832762,-0.384847435344783,0.1845137071831,0.536653175611576,-1.90651939367529,-10.67175127511
0.290322580645161,1.00440814821883,-0.3839935986359,0.184149932138874,0.541688722962324,-1.65332528520102,-10.6155533410473
0.32258064516129,1.00495384405032,-0.383139842445675,0.183786235355518,0.546719063481797,-1.40016377642147,-10.5593283288795
0.354838709677419,1.00549960056632,-0.382286026172334,0.183422457469718,0.551755733783508,-1.14697343585308,-10.5031402463412
0.387096774193548,1.00604535981476,-0.381432215355009,0.18305866641296,0.55679403963517,-0.893781638581377,-10.4469639363866
0.419354838709677,1.0065910596819,-0.38057841303637,0.182695013376487,0.561817826903199,-0.640619032679467,-10.3906891882222
0.451612903225806,1.00713681672594,-0.379724614599042,0.182331213372957,0.566857591523004,-0.387428083505803,-10.3345241691079
0.483870967741935,1.0076825962123,-0.378870828571969,0.181967342985165,0.571905428099764,-0.134225798765836,-10.2784157049213
0.516129032258065,1.00822825148736,-0.378016982071591,0.181603852567749,0.576909942663704,0.118913901370191,-10.2220043991655
0.548387096774194,1.00877402339524,-0.377163197726085,0.181239999100273,0.581956027266294,0.372112474289312,-10.1658841121436
0.580645161290323,1.00931988452406,-0.376309467081812,0.180875860727423,0.587034926020752,0.625356198691358,-10.1099940686603
0.612903225806452,1.00986539479682,-0.375455525294109,0.180512842678902,0.591984778756903,0.878422356684495,-10.0531986431503
0.645161290322581,1.01041119243694,-0.37460175818452,0.180148905006595,0.597040620650173,1.13163398969157,-9.99714692746401
0.67741935483871,1.01095731935365,-0.373748193768613,0.179783910617328,0.602218314234389,1.38501234813039,-9.94195052487432
0.709677419354839,1.01150241901805,-0.372893996142837,0.17942221387514,0.607015694185363,1.63787052580015,-9.88408470379331
0.741935483870968,1.01204822259875,-0.37204023314333,0.179058256617698,0.612073818786592,1.89108518463797,-9.82804898394667
0.774193548387097,1.01259518221978,-0.371187184300986,0.178690586441458,0.617560171772287,2.14488524701126,-9.77501927589318
0.806451612903226,1.01313915956487,-0.370332291852301,0.178332496031566,0.621941532856869,2.39717503501529,-9.71423325940055
0.838709677419355,1.01368473587909,-0.369478388764383,0.17796926835781,0.626915544437311,2.65027463609669,-9.65760697592544
0.870967741935484,1.01423436366551,-0.368626989990382,0.177593026648851,0.633390594151916,2.90542589778962,-9.61151742510609
0.903225806451613,1.01477519256323,-0.367770149774098,0.177245051434333,0.636605124079008,3.15612120061385,-9.54254113052841
0.935483870967742,1.01531900040107,-0.36691515413857,0.176887503763354,0.640924070377246,3.40832530099751,-9.48131628830095
0.967741935483871,1.0158805495887,-0.366071127819107,0.1764729644678,0.651816685785736,3.66951380415891,-9.46623539191526
1,1.01639867418908,-0.365200243291078,0.176197930824911,0.646617154079308,3.90871088914392,-9.3381987476036
1.03225806451613,1.01681769905002,-0.364268067930056,0.17624126174341,0.604694164019142,4.09772133987259,-8.95238779169092
1.06451612903226,1.01719330531529,-0.363309023659655,0.17642409506042,0.546677924892114,4.2647422150109,-8.4536184813565
1.09677419354839,1.01758664976948,-0.362360954346757,0.176549938471697,0.49523593295642,4.44074651821588,-8.00099448628002
1.12903225806452,1.01798296500753,-0.361414744189081,0.176666213852144,0.444899863968281,4.61825711598638,-7.5561255030204
1.16129032258065,1.01837049647486,-0.360463065586596,0.176810747517343,0.391300492871881,4.79131640258735,-7.08836319603662
1.19354838709677,1.01876207739383,-0.359513894892726,0.176942268252494,0.339202519553213,4.96642671867536,-6.63113847994539
1.2258064516129,1.01915522914169,-0.358565763841448,0.177068666994055,0.287702392761219,5.14233821062227,-6.17808577429399
1.25806451612903,1.0195454396801,-0.357615715836549,0.177204623199769,0.235089718283833,5.31675205495223,-5.71725889004047
